Source_ID,Rupture_ID,Rup_Var_ID,Magnitude
244,12,23,7.25
244,11,29,7.15
244,12,28,7.25
244,11,15,7.15
244,12,17,7.25
244,11,7,7.15
244,4,15,6.95
244,9,9,6.95
244,8,25,6.85
244,3,20,6.85
244,8,24,6.85
244,10,20,7.05
244,10,14,7.05
244,9,13,6.95
244,11,8,7.15
244,10,1,7.05
244,9,8,6.95
244,8,22,6.85
244,11,10,7.15
244,11,24,7.15
244,11,18,7.15
244,10,2,7.05
244,10,6,7.05
244,3,5,6.85
244,3,7,6.85
244,12,16,7.25
244,1,15,6.65
244,7,29,6.75
244,10,18,7.05
244,12,0,7.25
244,8,26,6.85
244,9,21,6.95
244,12,18,7.25
244,11,2,7.15
244,11,11,7.15
244,12,8,7.25
244,12,15,7.25
244,10,11,7.05
244,11,17,7.15
244,9,25,6.95
244,3,6,6.85
244,12,5,7.25
244,3,18,6.85
244,3,13,6.85
244,10,13,7.05
244,11,28,7.15
244,9,14,6.95
244,9,29,6.95
244,2,15,6.75
244,9,26,6.95
244,10,17,7.05
244,1,13,6.65
244,11,26,7.15
244,11,1,7.15
244,9,18,6.95
244,9,27,6.95
244,4,13,6.95
244,8,27,6.85
244,8,29,6.85
244,8,21,6.85
244,9,12,6.95
244,3,9,6.85
244,4,21,6.95
244,7,20,6.75
244,1,7,6.65
244,1,6,6.65
244,2,14,6.75
244,7,31,6.75
244,4,10,6.95
244,10,27,7.05
244,11,20,7.15
244,10,5,7.05
244,10,16,7.05
244,9,23,6.95
244,11,19,7.15
244,4,17,6.95
244,9,16,6.95
244,10,25,7.05
244,3,21,6.85
244,4,6,6.95
244,3,14,6.85
244,10,31,7.05
244,4,14,6.95
244,9,10,6.95
244,12,26,7.25
244,8,28,6.85
244,10,8,7.05
244,10,19,7.05
244,12,3,7.25
244,7,15,6.75
244,11,14,7.15
244,12,13,7.25
244,11,25,7.15
244,12,7,7.25
244,4,22,6.95
244,11,4,7.15
244,12,22,7.25
244,9,17,6.95
244,1,10,6.65
244,11,21,7.15
244,4,1,6.95
244,4,20,6.95
244,10,28,7.05
244,12,20,7.25
244,8,14,6.85
244,12,24,7.25
244,3,4,6.85
244,2,16,6.75
244,3,8,6.85
244,4,12,6.95
244,4,11,6.95
244,12,29,7.25
244,9,19,6.95
244,12,9,7.25
244,2,12,6.75
244,4,16,6.95
244,10,9,7.05
244,9,15,6.95
244,2,11,6.75
244,12,10,7.25
244,10,26,7.05
244,3,16,6.85
244,11,9,7.15
244,4,8,6.95
244,9,3,6.95
244,3,23,6.85
244,8,30,6.85
244,4,0,6.95
244,9,31,6.95
244,8,17,6.85
244,1,14,6.65
244,12,25,7.25
244,10,22,7.05
244,12,6,7.25
244,7,5,6.75
244,12,4,7.25
244,10,0,7.05
244,7,25,6.75
244,12,14,7.25
245,9,16,6.85
245,10,18,6.95
245,10,16,6.95
245,10,10,6.95
245,10,5,6.95
245,9,15,6.85
245,10,6,6.95
245,10,15,6.95
245,10,2,6.95
245,9,6,6.85
245,9,3,6.85
245,10,0,6.95
245,10,12,6.95
245,9,18,6.85
245,10,4,6.95
